GEOID,NAME,B01003_001E,C17002_001E,B23025_005E,B15003_016E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B25024_001E,B25033_001E,B25014_001E,B25044_001E,POV,UNEMP,PCI,NOHSDP,SNGPNT,MUNIT,MOBILE,CROWD,NOVEH,GROUPQ,MINORITY,NTVAMRCN,Occurrence
31059,"Fillmore County, Nebraska",5561,5354,32,34,581,209,90,23,2741,5360,2358,2358,0.07060141949943967,0.010634762379528082,39883,0.04789977892409725,0.13191076624636275,0.03611820503465888,0.012126865671641791,0.0021204410517387615,0.02374893977947413,0.03614457831325301,0.07444704189893903,0.008092069771623809,0
31061,"Franklin County, Nebraska",2914,2843,14,36,238,95,13,9,1546,2846,1210,1210,0.18114667604642984,0.01020408163265306,29464,0.06032482598607891,0.3147410358565737,0.00258732212160414,0.030920590302178495,0.015702479338842976,0.03801652892561983,0.023335621139327384,0.05422100205902536,0.0017158544955387784,0
31063,"Frontier County, Nebraska",2512,2398,64,6,322,66,29,2,1400,2400,1010,1010,0.08882402001668056,0.05099601593625498,29533,0.054481546572935025,0.1864754098360656,0.02142857142857143,0.03333333333333333,0.013861386138613862,0.030693069306930693,0.044585987261146494,0.0625,0.0019904458598726115,0
31065,"Furnas County, Nebraska",4655,4569,30,54,478,187,24,0,2543,4586,1990,1990,0.0912672357189757,0.012636899747262006,30457,0.07942787583688371,0.16191446028513237,0.0397168698387731,0.0065416484954208464,0.011055276381909548,0.04221105527638191,0.014822771213748658,0.07389903329752956,0.00472610096670247,0
31067,"Gage County, Nebraska",21706,21305,242,233,2250,554,170,98,10321,21187,9064,9064,0.13808965031682705,0.02142920393163907,30918,0.07567674372653621,0.2928023850085179,0.02897006104059684,0.005711049228300373,0.012687555163283319,0.06873345101500442,0.023910439509812954,0.06228692527411772,0.005528425320187966,0
31069,"Garden County, Nebraska",1726,1699,24,10,239,102,11,0,1185,1694,866,866,0.06886403766921718,0.03034134007585335,36476,0.054216867469879526,0.24778761061946902,0.032067510548523206,0.04191263282172373,0.003464203233256351,0.025404157043879907,0.01853997682502897,0.030127462340672095,0.0011587485515643105,0
31071,"Garfield County, Nebraska",1889,1823,0,6,330,37,31,8,1026,1840,797,797,0.10751508502468458,0,29177,0.02824040550325846,0.11436170212765957,0.009746588693957114,0.06032608695652174,0,0.025094102885821833,0.02593965060878772,0.03440974060349389,0,0
31073,"Gosper County, Nebraska",1811,1775,16,8,320,75,28,16,1175,1781,759,759,0.05014084507042253,0.01818181818181818,35029,0.05437853107344637,0.13496932515337423,0.003404255319148936,0.03874227961819203,0,0.022397891963109356,0.016565433462175594,0.06736609607951405,0,0
31075,"Grant County, Nebraska",718,692,1,16,105,17,10,0,417,684,305,305,0.15751445086705201,0.002849002849002849,27321,0.036402569593147804,0.07777777777777778,0,0.08771929824561403,0.02622950819672131,0.006557377049180328,0.04735376044568245,0.01949860724233987,0.005571030640668524,0
31077,"Greeley County, Nebraska",2219,2188,20,20,191,38,11,15,1205,2194,914,914,0.13528336380255943,0.019175455417066157,26450,0.06976744186046513,0.20396039603960395,0.014937759336099586,0.02324521422060164,0.014223194748358862,0.02188183807439825,0.011266336187471835,0.04100946372239744,0.002253267237494367,0
31079,"Hall County, Nebraska",62616,61561,1054,794,5791,2250,501,199,25122,61724,23724,23724,0.1193287958285278,0.03238194721804049,30866,0.13125637136676693,0.39904464449751975,0.09999203885041,0.05262134663988076,0.021117855336368233,0.048221210588433656,0.014245560240194199,0.35206656445636897,0.0069790468889740645,0
31081,"Hamilton County, Nebraska",9376,9261,227,27,1134,397,105,59,4080,9261,3567,3567,0.025807148256127847,0.04495049504950495,33407,0.028749028749028738,0.14777878513145964,0.019362745098039216,0.024835330957779938,0.0030838239416876925,0.022708158116063918,0.012265358361774744,0.05780716723549484,0.006719283276450512,0
31083,"Harlan County, Nebraska",3216,3176,34,49,417,113,26,8,1950,3171,1220,1220,0.07336272040302266,0.021642266072565246,32259,0.0494159928122192,0.16753926701570682,0.009230769230769232,0.055502995900346894,0.03770491803278689,0.020491803278688523,0.013992537313432836,0.05597014925373134,9.328358208955224e-4,0
31085,"Hayes County, Nebraska",891,891,2,5,108,8,4,0,476,891,354,354,0.13019079685746351,0.004524886877828055,29007,0.057993730407523536,0.08636363636363636,0,0.06060606060606061,0.01977401129943503,0.025423728813559324,0,0.07295173961840629,0.002244668911335578,0
31087,"Hitchcock County, Nebraska",2630,2593,24,33,220,97,15,3,1585,2599,1094,1094,0.10528345545699962,0.019154030327214685,28763,0.03215258855585834,0.24610591900311526,0.00694006309148265,0.06964217006540978,0.024680073126142597,0.038391224862888484,0.011787072243346007,0.06311787072243347,0.0011406844106463879,0
31089,"Holt County, Nebraska",10175,10044,64,101,1303,386,103,32,4938,10004,4040,4040,0.08622062923138192,0.011931394481730051,32544,0.049430753710909325,0.13167402649538337,0.037059538274605106,0.03558576569372251,0.007425742574257425,0.03712871287128713,0.016805896805896805,0.07203931203931202,0.004324324324324324,0
31091,"Hooker County, Nebraska",714,676,6,0,115,10,0,0,425,658,304,304,0.08579881656804733,0.018404907975460124,29916,0.07188160676532773,0.14583333333333334,0,0.13069908814589665,0.03289473684210526,0.05263157894736842,0.0784313725490196,0.11904761904761907,0.004201680672268907,0
31093,"Howard County, Nebraska",6461,6414,188,23,731,142,13,13,2891,6451,2538,2538,0.06376676021203617,0.05516431924882629,29201,0.041732106798294866,0.15141752577319587,0.018332756831546178,0.03968376995814602,0.02797478329393223,0.03821907013396375,0.001547748026621266,0.07862559975236028,0,0
31095,"Jefferson County, Nebraska",7213,7069,61,57,691,152,16,23,3703,7115,3131,3131,0.10652143160277266,0.017005854474491218,28313,0.07219662058371734,0.26920507682030725,0.04563867134755604,0.008151791988756148,0.0076652826572979876,0.05908655381667199,0.013586579786496604,0.07541938167198114,2.772771384999307e-4,0
31097,"Johnson County, Nebraska",5298,4268,42,31,471,179,24,34,2095,4268,1746,1746,0.06701030927835051,0.019990480723465015,25099,0.1070110701107011,0.35755813953488375,0.03054892601431981,0.02788191190253046,0.004581901489117984,0.058419243986254296,0.19441298603246507,0.20139675349188368,0.00604001510003775,0
31099,"Kearney County, Nebraska",6639,6528,59,39,954,214,11,17,2965,6584,2721,2721,0.09237132352941177,0.016732841747022123,34171,0.042998649257091404,0.3170731707317073,0.01551433389544688,0.06409477521263669,0.02682837192208747,0.03454612274898934,0.00828438017773761,0.09429130893206805,0.005271878294923934,0
31101,"Keith County, Nebraska",8312,8216,109,146,851,263,52,60,5350,8243,3749,3749,0.13011197663096397,0.02650133722343788,32842,0.07993421052631577,0.2705256940342587,0.016822429906542057,0.045371830644182945,0.01680448119498533,0.07788743664977327,0.008301251203079885,0.10899903753609241,0.003970163618864293,0
31103,"Keya Paha County, Nebraska",946,946,0,1,126,38,8,0,491,946,330,330,0.0613107822410148,0,32282,0.04530744336569581,0.1875,0,0.2251585623678647,0.015151515151515152,0.006060606060606061,0,0.02748414376321351,0,0
31105,"Kimball County, Nebraska",3583,3520,83,46,212,100,10,4,1818,3532,1479,1479,0.11931818181818182,0.0440552016985138,26682,0.10265417642466823,0.385989010989011,0.00825082508250825,0.08861834654586637,0.008113590263691683,0.0486815415821501,0.014233882221602009,0.13619871615964274,0.024839519955344683,0
31107,"Knox County, Nebraska",8434,8251,177,82,730,239,67,49,4550,8281,3323,3323,0.1022906314386135,0.041162790697674416,29621,0.06196840826245442,0.2601419878296146,0.014725274725274726,0.025238497765970293,0.019861570869696057,0.04092687330725248,0.018140858430163623,0.15307090348589047,0.09841119279108371,0
31109,"Lancaster County, Nebraska",320301,306850,5834,3130,50485,19963,4315,5332,134214,307068,127779,127779,0.12011406224539678,0.03245005117251813,35158,0.051028126330553314,0.2736691015547281,0.19290088962403326,0.014931546107051207,0.021881529828845114,0.050689080365318245,0.04131426377064074,0.19970590163627333,0.006191051542143172,0
31111,"Lincoln County, Nebraska",34906,34124,629,325,3362,1470,177,155,16558,34226,14439,14439,0.10983472043136795,0.03491341030195382,32424,0.04748730230829579,0.30362478887878397,0.07416354632201956,0.08166306316835155,0.014059145370177991,0.05104231594985802,0.01948089153727153,0.13098034721824325,0.00956855554918925,0
31113,"Logan County, Nebraska",865,865,4,0,133,11,5,0,378,865,320,320,0.08554913294797688,0.009324009324009324,25624,0.04070796460176995,0,0.018518518518518517,0.056647398843930635,0.025,0,0,0.11213872832369942,0.017341040462427744,0
31115,"Loup County, Nebraska",665,665,0,4,59,23,4,0,437,665,264,264,0.061654135338345864,0,26145,0.008385744234800874,0.2012987012987013,0,0.20601503759398496,0.01893939393939394,0.01893939393939394,0,0.1428571428571429,0,0
31117,"McPherson County, Nebraska",475,475,0,0,72,17,0,0,256,475,201,201,0.08,0,30914,0.06970509383378021,0,0,0.010526315789473684,0.03482587064676617,0.009950248756218905,0,0.010526315789473717,0,0
31119,"Madison County, Nebraska",35553,34599,579,286,3904,1294,270,141,15097,34562,13979,13979,0.1204948119887858,0.03059445178335535,31506,0.06670415711381239,0.27696389433614027,0.10631251241968603,0.03547248423123662,0.015523284927391086,0.053794978181558054,0.027873878435012517,0.21362472927741682,0.014316654009506933,0
31121,"Merrick County, Nebraska",7687,7552,50,42,603,227,33,25,3569,7558,3136,3136,0.1105667372881356,0.01223091976516634,28545,0.06073992269464379,0.29315389116442364,0.035864387783692914,0.030695951309870337,0.023278061224489797,0.03380102040816327,0.0167815792897099,0.08468843502016388,0.0039026928580720697,0
31123,"Morrill County, Nebraska",4595,4468,129,64,452,141,22,0,2295,4458,1855,1855,0.07452999104744852,0.05700397702165267,27185,0.07329509241555132,0.20722433460076045,0.01045751633986928,0.046433378196500674,0.00862533692722372,0.04150943396226415,0.029815016322089227,0.1875952121871599,0.003264417845484222,0
31125,"Nance County, Nebraska",3389,3291,74,13,258,137,24,6,1634,3276,1300,1300,0.12853236098450319,0.04247990815154994,29345,0.0639559508682761,0.26888604353393086,0.00795593635250918,0.004273504273504274,0.003076923076923077,0.018461538461538463,0.03334316907642372,0.05606373561522571,0.012688108586603719,0
31127,"Nemaha County, Nebraska",7025,6500,193,125,950,312,35,48,3339,6494,2794,2794,0.13707692307692307,0.0561863173216885,29428,0.06422018348623848,0.2908093278463649,0.047619047619047616,0.013396981829380967,0.010737294201861132,0.03435934144595562,0.07558718861209965,0.0949466192170818,7.117437722419929e-4,0
31129,"Nuckolls County, Nebraska",4125,4066,43,76,460,168,19,36,2249,4066,1720,1720,0.06222331529758977,0.019563239308462238,35087,0.053417385534173856,0.18881987577639753,0.024899955535793685,0.021396950319724543,0.009302325581395349,0.044767441860465114,0.014303030303030304,0.06157575757575762,7.272727272727272e-4,0
31131,"Otoe County, Nebraska",15916,15675,276,144,1932,660,134,140,6967,15732,6312,6312,0.12159489633173844,0.0328297847032235,33596,0.0569300101168031,0.2864788732394366,0.040763599827759435,0.02911263666412408,0.017902408111533586,0.04071609632446135,0.011560693641618497,0.12842422719276203,0.0037069615481276704,0
31133,"Pawnee County, Nebraska",2564,2517,36,25,171,100,13,7,1426,2534,1069,1069,0.16805721096543505,0.030664395229982964,26631,0.13395810363836824,0.3188405797101449,0.004908835904628331,0.012628255722178374,0.04864359214218896,0.08419083255378859,0.01170046801872075,0.05304212168486744,0,0
31135,"Perkins County, Nebraska",2865,2835,15,21,420,50,5,0,1361,2840,1137,1137,0.07936507936507936,0.010460251046025104,30216,0.09465648854961828,0.09686609686609686,0.0440852314474651,0.011267605633802818,0.005277044854881266,0.044854881266490766,0.008726003490401396,0.06666666666666665,3.4904013961605586e-4,0
31137,"Phelps County, Nebraska",8972,8671,34,86,1092,347,40,112,4160,8748,3785,3785,0.12166993426363741,0.007407407407407408,33052,0.06555249067012814,0.24196689386562803,0.04038461538461539,0.033607681755829906,0.02536327608982827,0.02879788639365918,0.024966562639322336,0.08838609005795806,0.00780205082478823,0
31139,"Pierce County, Nebraska",7266,7137,111,27,842,222,22,30,3136,7171,2861,2861,0.09443743869973378,0.028600876062870394,31122,0.050702504581551566,0.24361820199778025,0.013073979591836735,0.019104727374145865,0.010136315973435861,0.04089479203075848,0.01307459399944949,0.041563446187723674,1.3762730525736306e-4,0
31141,"Platte County, Nebraska",34123,33721,355,278,3664,1429,169,39,13987,33721,13306,13306,0.07232881587141544,0.01959377414725687,31508,0.10199369477376674,0.2422296134877853,0.06806320154429113,0.05839091367397171,0.01984067338042988,0.05967232827295957,0.011780910236497378,0.23761099551622078,0.00216862526741494,0
31143,"Polk County, Nebraska",5223,5140,76,55,474,146,33,2,2544,5152,1958,1958,0.06809338521400778,0.027367662945624774,31245,0.07196235815112095,0.17652099400171378,0.01218553459119497,0.027756211180124224,0.008682328907048007,0.027579162410623085,0.013593720084242773,0.08730614589316488,0.0011487650775416428,0
31145,"Red Willow County, Nebraska",10724,10375,266,120,1229,274,160,44,5182,10360,4328,4328,0.11412048192771085,0.04684748150757309,31942,0.05674740484429064,0.18102734051367025,0.08992666923967581,0.037644787644787646,4.621072088724584e-4,0.06215341959334566,0.033942558746736295,0.09175680716150691,0.003729951510630362,0
31147,"Richardson County, Nebraska",7893,7762,155,37,774,249,64,21,4125,7770,3634,3634,0.1111826848750322,0.038518886679920476,30164,0.057874430024552836,0.3333333333333333,0.01187878787878788,0.013642213642213642,0.003302146395156852,0.06081452944413869,0.015583428354237932,0.08311161788926902,0.02381857341948562,0
31149,"Rock County, Nebraska",1321,1260,9,19,215,41,1,18,838,1274,559,559,0.0992063492063492,0.013254786450662739,34623,0.020474137931034475,0.1962962962962963,0.002386634844868735,0.10282574568288853,0,0.044722719141323794,0.03557910673732021,0.020439061317183982,0.004542013626040878,0
31151,"Saline County, Nebraska",14395,13486,202,152,1068,481,18,53,5729,13544,5114,5114,0.12768797271244253,0.026786898289351546,27931,0.18096951973906195,0.25311438278595694,0.04276488043288532,0.051904902539870054,0.041650371529135706,0.014274540477121627,0.059117749218478635,0.31802709274053487,0.008127822160472387,0
31153,"Sarpy County, Nebraska",188464,186708,2862,1712,31655,14703,2138,1343,72138,187448,69388,69388,0.055530561090044346,0.028244628882156144,39804,0.0307334263148773,0.2167488668357261,0.1381102886134908,0.007169988476804234,0.012163486481812417,0.030437539632213063,0.005390949995755157,0.20595445283979963,0.0040962730282706515,0
31155,"Saunders County, Nebraska",22008,21726,286,148,3024,1001,171,152,9895,21759,8664,8664,0.06632606094080824,0.02431766006291982,37915,0.04332419602861537,0.2083490744238761,0.024759979787771603,0.01953214761707799,0.008310249307479225,0.035318559556786706,0.011314067611777535,0.05375318066157764,0.0018629589240276264,0
31157,"Scotts Bluff County, Nebraska",36229,35325,620,316,4226,1240,360,237,16502,35456,14832,14832,0.11963198867657467,0.034730002240645305,30326,0.09337846763540292,0.3308815078726583,0.06132589989092231,0.03951376353790614,0.01604638619201726,0.05488133764832794,0.021336498385271466,0.29255568743271965,0.02081205663970852,0
31159,"Seward County, Nebraska",17605,16201,252,187,2403,712,95,166,7024,16203,6555,6555,0.07079809888278502,0.02630480167014614,33181,0.03935583099610962,0.23495914830403566,0.053957858769931664,0.018700240696167377,0.008848207475209764,0.04454614797864226,0.07963646691280886,0.05390514058506102,6.816245384833854e-4,0
31161,"Sheridan County, Nebraska",5150,5069,41,47,547,109,41,15,2723,5020,2086,2086,0.1290195304793845,0.01626984126984127,28876,0.08814418473669394,0.3545966228893058,0.028277634961439587,0.0848605577689243,0.018696069031639503,0.053691275167785234,0.02524271844660194,0.19262135922330093,0.09572815533980583,0
31163,"Sherman County, Nebraska",2986,2931,54,49,305,103,31,6,1801,2934,1322,1322,0.09177755032412147,0.033582089552238806,29911,0.06117755289788407,0.2857142857142857,0.02387562465297057,0.05760054533060668,0,0.04084720121028744,0.017414601473543203,0.049564634963161436,0.0013395847287340924,0
31165,"Sioux County, Nebraska",1081,1081,17,9,148,47,0,0,698,1081,459,459,0.10175763182238667,0.03090909090909091,29201,0.04052287581699343,0.1440329218106996,0.022922636103151862,0.10823311748381129,0.026143790849673203,0.061002178649237473,0,0.11100832562442187,0.0027752081406105457,0
31167,"Stanton County, Nebraska",5877,5805,34,42,593,185,18,8,2490,5825,2214,2214,0.06546080964685616,0.010432648051549556,33241,0.04135818228235899,0.13203463203463203,0.017269076305220885,0.04652360515021459,0.008130081300813009,0.028455284552845527,0.008848051727071635,0.09358516249787308,0,0
31169,"Thayer County, Nebraska",5053,4889,69,37,562,185,22,32,2528,4928,2056,2056,0.09163428103906729,0.027261951797708416,30550,0.05424595285430278,0.27121609798775154,0.01819620253164557,0.009943181818181818,0.007782101167315175,0.03696498054474708,0.024737779536908765,0.05778745299821886,0.001187413417771621,0
31171,"Thomas County, Nebraska",562,562,0,6,84,16,9,0,363,562,283,283,0.07295373665480427,0,35678,0.06292134831460672,0.14606741573033707,0.011019283746556474,0.08362989323843416,0,0.024734982332155476,0,0.06939501779359436,0.005338078291814947,0
31173,"Thurston County, Nebraska",6806,6725,344,36,492,148,28,24,2299,6767,2026,2026,0.20520446096654274,0.11263916175507531,21471,0.08481532147742821,0.5870192307692308,0.05132666376685516,0.0373873208216344,0.10809476801579466,0.07502467917077986,0.005730238025271819,0.6614751689685572,0.5752277402292095,0
31175,"Valley County, Nebraska",4031,3969,11,27,566,91,62,30,2107,3964,1725,1725,0.09120685311161501,0.005453644025780862,31870,0.051597051597051635,0.18771726535341832,0.04793545325106787,0.021442986881937437,0.020289855072463767,0.03536231884057971,0.01662118580997271,0.03522699082113623,0.0042173158025303895,0
31177,"Washington County, Nebraska",20699,20449,257,167,3332,1081,183,163,8550,20463,8290,8290,0.07389114382121376,0.023159412453816346,41687,0.03196994399943287,0.17767327744837458,0.05064327485380117,0.025216243952499634,0.005066344993968637,0.030036188178528347,0.01140151698149669,0.05797381516015265,4.8311512633460554e-4,0
31179,"Wayne County, Nebraska",9590,8136,149,48,1130,470,58,162,3950,8202,3714,3714,0.127826941986234,0.026329740236790952,28576,0.02934702861335292,0.07696693272519954,0.05873417721518987,0.01158254084369666,0.007808292945611201,0.041464728056004305,0.14473409801876955,0.10552659019812305,0.001772679874869656,0
31181,"Webster County, Nebraska",3442,3361,46,12,301,141,11,23,1809,3378,1434,1434,0.0859863135971437,0.025598219254312743,31063,0.05158893933140729,0.19751381215469613,0.003316749585406302,0.023386619301361752,0.02301255230125523,0.03486750348675035,0.018593840790238233,0.09848925043579315,0.003486345148169669,0
31183,"Wheeler County, Nebraska",735,735,0,11,104,40,10,0,549,735,337,337,0.1251700680272109,0,32597,0.03187919463087252,0.27586206896551724,0,0.08163265306122448,0.011869436201780416,0.017804154302670624,0,0.02857142857142858,0,0
31185,"York County, Nebraska",14164,13222,269,138,1617,561,114,123,6276,13231,5597,5597,0.08153078202995008,0.03764870538838348,35932,0.04244198201965299,0.14725483973341796,0.07361376673040153,0.011412591640843473,0.020189387171699123,0.02608540289440772,0.06587122281841287,0.09771251059022878,0.004871505224512849,0
32001,"Churchill County, Nevada",25077,24461,723,194,2209,618,339,57,10768,24475,9753,9753,0.09966886063529701,0.06529985549132948,30986,0.053187122500439776,0.29546299739680176,0.030274888558692422,0.1446782431052094,0.025017943196965035,0.031682559212549984,0.024006061331100212,0.28348686046975313,0.03955816086453723,0
32005,"Douglas County, Nevada",49158,48814,840,437,7604,3132,1055,396,24235,48926,20911,20911,0.07028721268488548,0.037525128434219346,43961,0.04616629260399807,0.28153153153153154,0.03400041262636683,0.05935494420144708,0.022332743532112287,0.02524986849026828,0.004719475975426177,0.21156271613979416,0.017230155824077463,0
32007,"Elko County, Nevada",53420,52536,1283,850,3691,1534,281,122,21669,52550,18614,18614,0.11553982031368966,0.04631601747229342,36273,0.08589241699289552,0.25610413617807903,0.042687710554248005,0.1999429115128449,0.02718384012033953,0.06033093370581283,0.01628603519281168,0.3599213777611382,0.05351928116810183,0
32009,"Esmeralda County, Nevada",987,981,20,97,106,61,0,0,768,981,484,484,0.13353720693170235,0.04878048780487805,25006,0.08695652173913049,0.0784313725490196,0.19661458333333334,0.5076452599388379,0.006198347107438017,0.24586776859504134,0.0060790273556231,0.3140830800405269,0.004052684903748734,0
32011,"Eureka County, Nevada",1603,1598,0,26,88,24,0,0,955,1598,555,555,0.18335419274092615,0,26443,0.02371541501976282,0.2074235807860262,0.005235602094240838,0.5168961201501877,0.05945945945945946,0.06126126126126126,0.0031191515907673115,0.16281971303805365,0.051154086088583905,0
32013,"Humboldt County, Nevada",17218,17016,400,384,1641,445,72,49,7624,17012,6804,6804,0.13405030559473438,0.04616272360069244,34001,0.10595850328072354,0.24810475534114404,0.015739769150052464,0.3675640724194686,0.037037037037037035,0.035567313345091126,0.011964223487048438,0.3563712394006272,0.038622371936345684,0
32015,"Lander County, Nevada",5729,5686,308,57,152,79,54,31,2880,5681,2298,2298,0.10939148786493141,0.10814606741573034,38632,0.10388601036269429,0.5564229950319376,0,0.5298362964266854,0.010443864229765013,0.0195822454308094,0.008378425554197941,0.2977832082387851,0.039273869785302847,0
32017,"Lincoln County, Nevada",4600,4056,70,102,297,212,0,0,2340,4050,1728,1728,0.05596646942800789,0.040206777713957496,29973,0.10140172979421413,0.37132784958871917,0.02264957264957265,0.18567901234567902,0.02662037037037037,0.05960648148148148,0.11956521739130435,0.15586956521739126,0.02608695652173913,0
32019,"Lyon County, Nevada",58029,57787,2178,1123,4657,1557,338,127,24120,57815,22342,22342,0.09612888711994047,0.08064575850705373,32568,0.10722549557501015,0.3181541670287651,0.01579601990049751,0.1628297154717634,0.02412496643093725,0.028153253961149406,0.003687811266780403,0.2721742576987368,0.02309190232469972,0
32021,"Mineral County, Nevada",4552,4484,244,58,356,84,11,0,2367,4484,1737,1737,0.19580731489741302,0.13062098501070663,23311,0.09456985967053078,0.5962264150943396,0.021546261089987327,0.15521855486173058,0.01669545192861255,0.014392630972941854,0.014938488576449912,0.4132249560632689,0.21463093145869946,0
32023,"Nye County, Nevada",50096,49280,1725,838,3316,1190,246,195,24793,49615,21411,21411,0.15570211038961038,0.09538291401714127,28337,0.11397341817622009,0.30999479437792815,0.02416004517404106,0.3261110551244583,0.02764933912474896,0.0460510952314231,0.009601564995209198,0.27718779942510385,0.015051101884381987,0
32027,"Pershing County, Nevada",6668,4866,289,58,266,243,14,6,2301,4839,1857,1857,0.09145088368269626,0.11932287365813378,23780,0.14761811409527548,0.27926267281105993,0.026944806605823556,0.5649927671006406,0.006462035541195477,0.0420032310177706,0.27429514097180563,0.36052789442111577,0.04379124175164967,0
32029,"Storey County, Nevada",4047,4032,79,17,598,160,68,34,1869,4027,1611,1611,0.12028769841269842,0.0531986531986532,40032,0.054898093359631805,0.291981845688351,0,0.19369257511795382,0.00186219739292365,0.006828057107386716,0.004941932295527552,0.18211020509019027,0.001729676303434643,0
32031,"Washoe County, Nevada",479758,473453,12856,7859,66061,28578,7484,5910,203957,473921,188878,188878,0.1094448656994464,0.05000427852414255,40301,0.09100597845123082,0.34751331605477437,0.1528753609829523,0.06256316981100225,0.04052880695475386,0.06310422600832283,0.012166550635945622,0.3891190975450123,0.013016979393777696,0
32033,"White Pine County, Nevada",9192,7582,139,32,702,156,0,72,4175,7638,3482,3482,0.11144816671063044,0.03768980477223427,30626,0.09077809798270897,0.3228092783505155,0.005748502994011976,0.1919350615344331,0.02211372774267662,0.02527283170591614,0.16906005221932116,0.29036118363794605,0.04340731070496084,0
32510,"Carson City, Nevada",57957,55530,1312,912,6442,2189,712,290,24358,55620,23191,23191,0.10012605798667387,0.045603058741744876,34830,0.10129191534239357,0.4131768953068592,0.12878725675342803,0.09906508450197771,0.04415506015264542,0.062481134923030486,0.040322998084786996,0.35074279206998293,0.020066601100816123,0
33001,"Belknap County, New Hampshire",63395,62642,1224,585,8642,4946,684,527,38267,62613,25571,25571,0.08012196290029054,0.03642423521009404,39639,0.05216987895913294,0.373015873015873,0.044450832309823086,0.07107150272307668,0.013374525830041844,0.03910680067263697,0.012335357678050319,0.05831690196387729,0.003060178247495859,0
33003,"Carroll County, New Hampshire",49961,49311,1519,409,8342,4913,744,669,39741,49470,21521,21521,0.07805560625418263,0.05717404396266185,44130,0.03864771221848573,0.380873866446826,0.0356307088397373,0.059248029108550634,0.014125737651596115,0.03540727661354026,0.009827665579151738,0.04921839034446873,0.0018414363203298574,0
33005,"Cheshire County, New Hampshire",76473,72022,1455,527,11190,5165,892,594,35591,72194,29991,29991,0.09774791036072311,0.03556935412897863,36172,0.05329873980726463,0.28364106070967254,0.08069455761287966,0.05774718120619442,0.011636824380647528,0.05061518455536661,0.05595438913080433,0.06393106063577991,0.001673793364978489,0
33007,"Coos County, New Hampshire",31360,29324,687,356,3068,1286,361,145,20562,29353,13592,13592,0.10936434320010913,0.04509057495405618,30829,0.09365621017144266,0.43017826825127337,0.031952144733002626,0.08803188771164787,0.009417304296645085,0.07842848734549736,0.06399872448979592,0.0563456632653061,0.001913265306122449,0
33009,"Grafton County, New Hampshire",91025,84830,1434,1106,13912,8150,2742,2588,51004,84631,34357,34357,0.0940115525167983,0.029784405765795705,42336,0.052893281123749136,0.331002331002331,0.07277860559956081,0.07057697534000544,0.009546817242483336,0.06656576534621765,0.07024443834111507,0.10600384509750072,0.0021862125789618237,0
33013,"Merrimack County, New Hampshire",152983,146723,3030,1247,22461,12381,2858,1662,65367,146592,59175,59175,0.06965506430484655,0.03613380239699481,40054,0.05664035830352021,0.2797797797797798,0.09729680113818899,0.05923924907225497,0.0179467680608365,0.05306294888043937,0.04177588359490924,0.08437538811501932,0.0032421903087271136,0
33015,"Rockingham County, New Hampshire",312771,310070,6571,2528,61750,28013,5058,3320,134453,310319,124080,124080,0.04906956493694972,0.03630426855545365,51627,0.033750174532253596,0.2334900803185282,0.10359010211746855,0.03594365797775837,0.013588007736943908,0.028086718246292715,0.007839601497581297,0.08820830575724736,5.563175614107446e-4,0
33017,"Strafford County, New Hampshire",130598,120582,2893,1031,20513,8904,1121,1326,55147,121451,50630,50630,0.09175498830671244,0.03896296296296296,38942,0.04972855340378979,0.3009976075475105,0.10894518287486173,0.07491910317741311,0.013746790440450326,0.055974718546316415,0.07003935741741833,0.1073293618585277,3.9051134014303436e-4,0
33019,"Sullivan County, New Hampshire",43105,42371,604,487,5792,2982,470,305,21892,42458,16272,16272,0.12454272969719855,0.028949386503067484,35238,0.07805044308111797,0.3631945356626822,0.0520281381326512,0.08702717980121531,0.008173549655850541,0.05279006882989184,0.015009859645052779,0.058670687855237214,0.0018559331864052894,0
34001,"Atlantic County, New Jersey",273865,268046,12162,4594,36899,13696,4042,1610,131505,267930,105277,105277,0.14003939622303635,0.0859165277346068,36143,0.09798528573594856,0.38300892133008924,0.16410022432607124,0.023032135259209496,0.029503120339675334,0.13004739876706214,0.0216712613879101,0.44499662242345683,0.005112007741040293,0
34007,"Camden County, New Jersey",521194,514355,19667,6808,73808,32512,10308,4383,211830,514277,196939,196939,0.12250877312362085,0.071492706049998,38907,0.08923611593799963,0.40870078081673256,0.16058159845158854,0.005714819056656238,0.024301941210222455,0.10492589075805199,0.013271449786451877,0.4477353921956124,0.0020568156962666494,0
34009,"Cape May County, New Jersey",95488,93848,3144,766,15812,6831,1831,683,99567,93316,41971,41971,0.09302276020799591,0.06968085106382979,45689,0.048884254431699636,0.27429873994807824,0.05738849217110087,0.02462600197179476,0.012580114841199875,0.06554525743966072,0.022746313672922253,0.1527940683646113,3.665382037533512e-4,0
34011,"Cumberland County, New Jersey",154921,142878,5515,2326,11675,4923,739,521,57051,141920,51873,51873,0.15672811769481657,0.08097790176932677,30034,0.17000639624244618,0.48227352657552897,0.08110287286813553,0.036837655016910935,0.03290729281128911,0.10199911321882289,0.08392019158151574,0.5528947011702738,0.007319859799510719,0
